STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/5/2019,8.28,0,,,,41,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/6/2019,11.86,0,,,,55,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/7/2019,12.3,0,,,,30,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/8/2019,7.16,0,,,,31,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/9/2019,9.84,0,,,,46,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/10/2019,6.71,0.02,,,,42,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/11/2019,17,0.06,,,,33,12,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/12/2019,9.84,0,,,,16,5,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/13/2019,14.09,0,,,,27,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/14/2019,6.71,0,,,,29,20,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/15/2019,4.03,0,,,,38,16,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/16/2019,5.37,0,,,,42,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/17/2019,6.04,0.04,,,,39,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/18/2019,5.37,0,,,,39,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/19/2019,3.36,0.02,,,,40,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/20/2019,7.38,0,,,,47,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/21/2019,17,0.53,,,,54,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/22/2019,5.59,0,,,,38,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/23/2019,6.04,0,,,,39,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/24/2019,8.05,0,,,,48,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/25/2019,6.04,0,,,,53,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/26/2019,8.5,0.44,,,,51,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/27/2019,23.26,0.09,,,,56,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/28/2019,7.16,0,,,,36,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/29/2019,6.04,0,,,,39,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/30/2019,12.08,0.22,,,,40,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/1/2019,11.18,0.05,,,,42,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/2/2019,10.51,0,,,,34,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/3/2019,10.96,0,,,,39,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/4/2019,12.08,0,,,,43,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/5/2019,5.59,0,,,,45,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/6/2019,8.95,0,,,,40,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/7/2019,8.28,0,,,,37,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/8/2019,10.07,0,,,,46,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/9/2019,13.65,0.02,,,,47,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/10/2019,12.97,0,,,,22,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/11/2019,6.93,0,,,,24,12,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/12/2019,12.3,0,,,,44,17,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/13/2019,3.58,0,,,,44,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/14/2019,9.62,0,,,,32,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/15/2019,5.82,0,,,,26,17,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/16/2019,6.04,0,,,,30,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/17/2019,10.74,0,,,,28,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/18/2019,8.5,0,,,,25,10,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/19/2019,9.17,0,,,,36,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/20/2019,5.37,0,,,,40,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/21/2019,7.61,0,,,,47,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/22/2019,9.4,0,,,,52,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/23/2019,6.04,0,,,,50,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/24/2019,8.95,0,,,,55,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/25/2019,8.5,0,,,,58,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/26/2019,10.74,0,,,,61,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/27/2019,7.16,0,,,,36,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/28/2019,8.05,0.48,,,,50,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/29/2019,12.75,0.71,,,,57,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/30/2019,19.01,0.11,,,,44,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/31/2019,16.11,0.01,,,,28,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/1/2020,12.3,0,,,,40,15,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/2/2020,10.51,0,,,,47,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/3/2020,4.92,0,,,,39,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/4/2020,8.95,0.01,,,,33,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/5/2020,15.66,0,,,,42,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/6/2020,8.5,0,,,,42,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/7/2020,11.18,0,,,,40,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/8/2020,11.18,0,,,,28,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/9/2020,15.66,0.03,,,,49,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/10/2020,9.62,0.91,,,,49,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/11/2020,20.8,0.28,,,,36,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/12/2020,6.71,0,,,,31,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/13/2020,9.62,0,,,,33,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/14/2020,8.95,0,,,,38,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/15/2020,7.61,0,,,,36,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/16/2020,12.53,0,,,,28,11,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/17/2020,9.84,0.12,,,,30,10,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/18/2020,19.46,0.33,,,,34,4,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/19/2020,13.65,0,,,,17,1,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/20/2020,5.37,0,,,,31,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/21/2020,7.16,0,,,,27,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/22/2020,13.87,0,,,,34,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/23/2020,8.28,0.09,,,,33,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/24/2020,4.92,0.29,,,,37,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/25/2020,10.74,0.06,,,,34,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/26/2020,9.4,0,,,,33,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/27/2020,5.82,0,,,,34,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/28/2020,5.14,0,,,,31,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/29/2020,2.46,0,,,,32,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/30/2020,3.58,0,,,,33,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/31/2020,5.82,0.02,,,,35,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/1/2020,11.63,0.01,,,,35,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/2/2020,14.54,0,,,,49,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/3/2020,8.72,0,,,,48,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/4/2020,17,0,,,,36,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/5/2020,10.96,0.04,,,,32,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/6/2020,10.07,0.01,,,,30,20,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/7/2020,7.83,0,,,,36,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/8/2020,7.61,0,,,,34,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/9/2020,11.86,0.08,,,,35,20,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/10/2020,6.49,0,,,,36,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/11/2020,9.17,0,,,,32,20,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/12/2020,6.04,0.15,,,,35,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/13/2020,12.08,0.03,,,,31,0,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/14/2020,7.16,0,,,,11,-8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/15/2020,14.09,0,,,,31,3,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/16/2020,2.24,0,,,,39,11,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/17/2020,9.4,0.05,,,,40,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/18/2020,15.43,0,,,,37,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/19/2020,7.83,0,,,,27,14,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/20/2020,8.72,0,,,,23,7,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/21/2020,12.08,0,,,,37,9,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/22/2020,12.53,0,,,,50,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/23/2020,9.17,0,,,,53,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/24/2020,10.51,0,,,,41,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/25/2020,19.24,0,,,,41,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/26/2020,15.43,0,,,,31,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/27/2020,10.51,0,,,,31,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/28/2020,8.95,0,,,,29,15,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/29/2020,8.72,0,,,,36,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/1/2020,12.53,0,0,0,,60,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/2/2020,5.82,0,0,0,,47,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/3/2020,11.41,0,,0,,48,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/4/2020,8.05,0,,0,,47,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/5/2020,15.66,0,,0,,52,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/6/2020,14.32,0,,0,,42,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/7/2020,11.86,0,0,0,,52,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/8/2020,16.11,0,0,0,,65,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/9/2020,15.66,0.94,,0,,55,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/10/2020,7.83,0,,0,,49,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/11/2020,6.04,0,,0,,43,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/12/2020,10.74,0.01,,0,,55,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/13/2020,14.99,0,0,0,,49,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/14/2020,8.95,0,,0,,39,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/15/2020,8.72,0,,0,,43,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/16/2020,4.7,0.04,,0,,39,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/17/2020,7.83,0,0,0,,47,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/18/2020,6.49,0.34,,0,,45,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/19/2020,10.51,0.39,0,0,,63,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/20/2020,14.99,0.05,,,,61,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/21/2020,9.62,0,,0,,36,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/22/2020,6.93,0.13,,0,,35,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/23/2020,4.7,0.03,,,,43,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/24/2020,5.37,0,0,0,,48,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/25/2020,8.05,0,0,0,,54,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/26/2020,8.05,0,,0,,52,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/27/2020,10.51,0.16,,0,,53,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/28/2020,10.07,1.39,,0,,65,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/29/2020,23.04,0.01,,0,,58,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/30/2020,11.41,0,0,0,,50,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/31/2020,9.62,0,,0,,42,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/1/2020,5.59,0,0,0,,56,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/2/2020,4.92,0,,0,,62,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/3/2020,7.61,0.01,,0,,70,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/4/2020,8.28,0.07,,0,,49,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/5/2020,7.16,0,0,0,,54,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/6/2020,5.59,0.02,,0,,63,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/7/2020,8.72,0.1,0,0,,80,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/8/2020,8.5,0.13,,0,,72,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/9/2020,19.01,0,,0,,49,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/10/2020,10.07,0,0,0,,50,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/11/2020,8.28,0.15,,0,,63,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/12/2020,10.74,0.15,,0,,64,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/13/2020,18.12,0.04,,0,,47,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/14/2020,12.3,0,,0,,41,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/15/2020,9.17,0.07,,0,,39,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/16/2020,8.72,0,0,0,,46,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/17/2020,6.26,0.3,,0,,41,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/18/2020,15.43,0,0,0,,58,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/19/2020,10.51,0,0,0,,61,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/20/2020,11.18,0.05,,0,,64,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/21/2020,13.87,0,0,0,,52,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/22/2020,7.61,0.02,,0,,62,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/23/2020,6.49,0,0,0,,60,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/24/2020,8.28,0,0,0,,51,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/25/2020,11.18,0.37,0,0,,46,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/26/2020,9.17,0,0,0,,64,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/27/2020,9.62,0.15,,0,,68,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/28/2020,8.5,0.49,,0,,74,48,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/29/2020,11.86,1.89,,0,,60,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/30/2020,14.32,0.06,,0,,63,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/1/2020,6.04,0,0,0,,67,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/2/2020,10.51,0,0,0,,75,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/3/2020,10.29,0,0,0,,72,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/4/2020,12.75,0,0,0,,49,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/5/2020,7.83,0.16,,0,,48,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/6/2020,9.62,0,0,0,,64,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/7/2020,10.74,0,,,,65,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/8/2020,11.86,0,,,,48,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/9/2020,11.18,0,0,0,,60,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/10/2020,11.41,0.3,,,,51,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/11/2020,7.61,0,,,,51,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/12/2020,7.83,0,0,0,,62,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/13/2020,10.96,0.05,,,,68,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/14/2020,8.95,3.69,0,0,,73,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/15/2020,8.28,0.45,0,0,,76,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/16/2020,11.41,0.33,0,0,,69,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/17/2020,8.72,2.12,0,0,,68,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/18/2020,8.5,0,0,0,,66,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/19/2020,12.3,0.07,0,0,,58,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/20/2020,10.74,0,0,0,,65,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/21/2020,7.16,0,0,0,,69,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/22/2020,4.7,0,0,0,,70,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/23/2020,8.95,0.07,0,0,,80,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/24/2020,6.49,0,0,0,,87,59,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/25/2020,7.16,0.19,0,0,,84,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/26/2020,7.61,0,0,0,,86,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/27/2020,4.7,0.13,0,0,,85,68,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/28/2020,9.62,0.13,0,0,,81,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/29/2020,10.07,0,0,0,,74,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/30/2020,8.05,0,0,0,,72,48,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/31/2020,5.82,0,0,0,,73,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/1/2020,10.96,0.02,0,0,,76,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/2/2020,12.75,0,0,0,,93,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/3/2020,4.47,0.11,0,0,,85,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/4/2020,6.04,0,0,0,,90,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/5/2020,6.93,0,0,0,,89,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/6/2020,8.72,0,0,0,,79,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/7/2020,7.38,0,0,0,,82,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/8/2020,8.05,0,0,0,,90,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/9/2020,15.43,0.33,0,0,,89,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/10/2020,12.97,,0,0,,84,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/11/2020,11.41,0,0,0,,81,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/12/2020,7.38,0,0,0,,84,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/13/2020,11.63,0,0,0,,68,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/14/2020,9.17,0,0,0,,70,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/15/2020,6.49,0,0,0,,75,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/16/2020,5.82,0,0,0,,84,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/17/2020,3.58,0,0,0,,87,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/18/2020,3.13,0,,,,89,57,
